pedido_id;cliente_id;data_pedido;forma_pagamento;status_entrega;valor_total
7375;1134;2025-02-06;Pix;Entregue com Atraso;24.9
7376;655;2024-08-27;Cartao de Debito;Entregue;160.53
7377;452;2026-01-26;Cartao de Credito;Entregue com Atraso;49.8
7378;867;2025-10-05;Pix;Entregue;35.02
7379;1427;2026-03-15;Pix;Entregue;151.37
7380;825;2025-08-03;Cartao de Credito;Em Transito;166.0
7381;247;2026-01-16;Boleto;Entregue;273.62
7382;3;2024-11-26;Cartao de Credito;Entregue;177.17
7383;880;2025-12-18;Cartao de Credito;Entregue;84.08
7384;975;2024-08-26;Boleto;Entregue;85.63
7385;1767;2025-03-19;Pix;Em Transito;72.09
7386;246;2025-11-17;Cartao de Debito;Cancelado;69.12
7387;1486;2024-09-18;Cartao de Credito;Entregue com Atraso;51.33
7388;1324;2024-12-04;Pix;Entregue com Atraso;50.66
7389;1693;2026-01-10;Cartao de Credito;Entregue com Atraso;207.75
7390;1571;2025-08-06;Cartao de Credito;Entregue;150.1
7391;466;2024-09-03;Cartao de Credito;Entregue com Atraso;142.95
7392;1779;2026-03-29;Pix;Em Transito;103.91
7393;880;2025-12-31;Cartao de Credito;Entregue;33.94
7394;137;2025-12-23;Cartao de Debito;Em Transito;423.0
7395;922;2025-01-05;Pix;Entregue;105.46
7396;763;2026-05-22;Cartao de Credito;Entregue com Atraso;58.07
7397;841;2025-03-25;Pix;Entregue;169.55
7398;988;2025-11-28;Pix;Entregue;230.11
7399;691;2026-01-01;Pix;Entregue;12.75
7400;1279;2024-08-27;Pix;Entregue;441.72
7401;1038;2025-07-23;Pix;Entregue;195.53
7402;791;2025-02-02;Boleto;Entregue;168.88
7403;1710;2024-10-28;Pix;Entregue;58.07
7404;1664;2026-06-08;Pix;Entregue;293.44
7405;1151;2025-09-19;Cartao de Credito;Cancelado;12.75
7406;1171;2025-05-06;Pix;Entregue;273.24
7407;1322;2024-11-23;Pix;Em Transito;697.39
7408;814;2026-03-23;Pix;Entregue;315.39
7409;1175;2025-01-16;Pix;Entregue;348.34
7410;338;2026-04-20;Boleto;Entregue com Atraso;36.93
7411;116;2026-01-07;Cartao de Credito;Entregue com Atraso;83.3
7412;388;2025-11-20;Cartao de Credito;Entregue;119.29
7413;621;2025-02-22;Cartao de Credito;Entregue;76.85
7414;648;2026-02-23;Cartao de Credito;Entregue;84.3
7415;325;2024-10-11;Pix;Entregue;45.7
7416;631;2025-11-24;Cartao de Credito;Entregue;62.12
7417;334;2024-12-21;Cartao de Credito;Cancelado;41.22
7418;532;2026-03-14;Pix;Entregue;62.12
7419;1670;2025-04-19;Cartao de Credito;Entregue;543.35
7420;1344;2024-11-03;Pix;Entregue;24.99
7421;911;2025-02-24;Pix;Entregue;22.26
7422;1557;2025-02-19;Pix;Entregue;532.0
7423;1739;2026-04-19;Cartao de Credito;Entregue;32.73
7424;1532;2024-10-05;Cartao de Credito;Cancelado;211.18
7425;967;2025-02-12;Cartao de Credito;Entregue com Atraso;48.58
7426;1615;2025-03-21;Cartao de Credito;Entregue;198.13
7427;919;2026-07-03;Cartao de Credito;Entregue;248.22
7428;531;2025-11-08;Cartao de Credito;Entregue;150.64
7429;1422;2025-09-14;Pix;Entregue;195.36
7430;1574;2025-11-09;Cartao de Credito;Entregue;97.09
7431;727;2025-03-09;Boleto;Entregue;44.38
7432;941;2025-02-08;Pix;Em Transito;62.39
7433;836;2026-02-03;Cartao de Credito;Cancelado;76.93
7434;1729;2025-08-11;Cartao de Credito;Entregue com Atraso;122.23
7435;885;2026-04-20;Pix;Entregue;141.87
7436;747;2026-07-12;Cartao de Credito;Entregue;219.31
7437;1242;2026-07-10;Boleto;Entregue;138.29
7438;397;2025-09-24;Pix;Entregue;68.98
7439;485;2025-04-17;Pix;Entregue;390.82
7440;1658;2024-12-04;Cartao de Debito;Entregue;130.91
7441;1730;2024-11-16;Pix;Entregue;156.71
7442;1248;2025-05-14;Pix;Entregue;121.77
7443;655;2025-07-10;Cartao de Credito;Entregue;24.9
7444;825;2024-08-08;Cartao de Credito;Entregue;58.11
7445;288;2026-04-29;Pix;Entregue;113.0
7446;80;2026-07-30;Boleto;Entregue;303.21
7447;1125;2026-06-18;Pix;Em Transito;181.03
7448;248;2024-11-30;Pix;Entregue;36.4
7449;204;2025-06-30;Boleto;Entregue;284.63
7450;387;2026-05-24;Pix;Entregue;241.63
7451;1257;2026-01-27;Cartao de Credito;Em Transito;139.23
7452;1267;2026-01-23;Pix;Entregue;34.32
7453;687;2026-05-29;Cartao de Credito;Entregue;116.42
7454;1151;2024-10-27;Cartao de Credito;Entregue;17.13
7455;1259;2024-12-12;Cartao de Credito;Entregue;183.83
7456;388;2025-12-02;Pix;Entregue;467.75
7457;1071;2025-01-18;Pix;Entregue;160.59
7458;1110;2025-06-15;Cartao de Credito;Entregue;294.8
7459;1588;2024-12-01;Cartao de Credito;Entregue;262.22
7460;1695;2026-03-03;Boleto;Entregue com Atraso;90.89
7461;1502;2024-09-02;Pix;Entregue;155.62
7462;600;2024-08-18;Boleto;Entregue;40.5
7463;587;2024-09-17;Boleto;Entregue;27.15
7464;1672;2025-07-09;Pix;Entregue;76.59
7465;763;2026-05-09;Cartao de Credito;Entregue;39.22
7466;951;2025-05-16;Cartao de Credito;Cancelado;58.07
7467;377;2024-08-03;Cartao de Credito;Entregue com Atraso;378.3
7468;334;2025-11-26;Pix;Entregue;31.39
7469;76;2024-12-24;Boleto;Entregue com Atraso;53.48
7470;639;2025-11-15;Cartao de Credito;Entregue com Atraso;115.29
7471;334;2025-10-16;Pix;Entregue;80.7
7472;1427;2024-11-01;Pix;Entregue;23.19
7473;1558;2024-11-27;Pix;Entregue;157.9
7474;966;2025-07-22;Cartao de Debito;Cancelado;75.72
7475;1229;2026-07-14;Cartao de Credito;Entregue;117.72
7476;1523;2024-11-25;Pix;Em Transito;65.93
7477;355;2026-03-24;Cartao de Credito;Entregue;48.64
7478;280;2025-04-17;Pix;Entregue com Atraso;293.83
7479;1048;2024-12-03;Boleto;Entregue;310.24
7480;825;2026-05-17;Cartao de Credito;Cancelado;109.86
7481;835;2024-08-25;Cartao de Credito;Entregue com Atraso;61.05
7482;613;2025-11-14;Pix;Entregue com Atraso;175.89
7483;698;2024-12-07;Cartao de Credito;Entregue com Atraso;257.97
7484;542;2025-06-18;Cartao de Credito;Entregue;15.0
7485;447;2025-05-09;Pix;Entregue;167.58
7486;920;2025-02-17;Pix;Entregue;122.45
7487;1190;2026-01-14;Pix;Entregue;30.01
7488;560;2026-06-13;Cartao de Debito;Entregue;47.47
7489;624;2025-03-12;Cartao de Credito;Em Transito;155.08
7490;695;2025-09-30;Cartao de Credito;Entregue;108.05
7491;1623;2026-03-30;Cartao de Debito;Entregue;153.93
7492;677;2026-02-14;Cartao de Credito;Entregue;92.24
7493;605;2026-01-13;Pix;Entregue;175.06
7494;388;2025-02-01;Boleto;Entregue com Atraso;33.22
7495;825;2026-01-07;Cartao de Debito;Entregue;63.91
7496;1741;2025-05-30;Cartao de Credito;Entregue;196.99
7497;939;2025-06-13;Cartao de Credito;Entregue com Atraso;71.82
7498;1627;2024-10-16;Boleto;Entregue;14.25
7499;1269;2026-05-26;Pix;Entregue com Atraso;472.05
7500;1107;2025-02-02;Cartao de Credito;Entregue com Atraso;73.44
7501;402;2026-03-17;Pix;Entregue;289.8
7502;618;2026-02-02;Pix;Entregue;42.71
7503;1;2026-01-04;Cartao de Debito;Entregue;34.49
7504;1708;2026-03-10;Cartao de Credito;Entregue;258.77
7505;596;2025-04-12;Pix;Entregue;27.0
7506;643;2026-05-11;Cartao de Credito;Entregue;41.5
7507;640;2025-01-19;Boleto;Entregue com Atraso;92.05
7508;1459;2026-01-17;Pix;Entregue;88.63
7509;49;2026-01-28;Pix;Em Transito;438.08
7510;324;2025-01-06;Cartao de Debito;Entregue;48.91
7511;1602;2025-03-12;Cartao de Debito;Entregue com Atraso;200.89
7512;1228;2026-01-04;Cartao de Credito;Entregue;84.3
7513;235;2025-11-04;Pix;Entregue;31.09
7514;126;2026-03-25;Boleto;Entregue;17.23
7515;982;2026-04-12;Pix;Entregue;383.22
7516;236;2025-12-25;Pix;Em Transito;91.97
7517;660;2025-10-29;Cartao de Credito;Entregue com Atraso;12.0
7518;1262;2026-04-06;Cartao de Debito;Entregue;211.45
7519;1502;2024-10-10;Pix;Entregue;297.62
7520;387;2025-09-12;Cartao de Credito;Entregue;184.8
7521;828;2024-09-29;Pix;Entregue;55.14
7522;1202;2025-01-02;Boleto;Entregue;242.21
7523;429;2026-06-21;Pix;Entregue;62.12
7524;887;2026-06-07;Cartao de Debito;Entregue;65.95
7525;1015;2025-01-30;Boleto;Entregue;131.1
7526;1176;2025-04-11;Pix;Entregue;127.83
7527;825;2024-12-01;Pix;Entregue;125.85
7528;914;2025-11-05;Cartao de Credito;Em Transito;140.02
7529;270;2025-08-20;Cartao de Credito;Entregue com Atraso;73.89
7530;132;2025-09-14;Pix;Entregue;443.29
7531;542;2025-12-24;Cartao de Credito;Entregue;102.7
7532;217;2024-10-21;Boleto;Entregue;114.62
7533;1072;2024-09-21;Cartao de Credito;Entregue com Atraso;254.33
7534;150;2024-11-11;Cartao de Credito;Entregue;131.13
7535;677;2025-06-23;Cartao de Debito;Entregue;58.04
7536;1427;2025-07-19;Cartao de Debito;Entregue;38.24
7537;119;2025-05-02;Pix;Entregue;25.35
7538;1744;2026-05-08;Cartao de Credito;Entregue;185.75
7539;24;2026-01-15;Cartao de Credito;Cancelado;176.66
7540;1658;2024-12-22;Boleto;Entregue;29.32
7541;348;2026-06-24;Pix;Entregue com Atraso;220.38
7542;1794;2026-07-18;Cartao de Credito;Entregue;520.93
7543;1767;2026-02-26;Pix;Entregue;230.21
7544;191;2025-08-14;Cartao de Credito;Entregue;269.99
7545;763;2025-04-01;Pix;Entregue;197.62
7546;1339;2024-12-30;Boleto;Entregue com Atraso;93.55
7547;1645;2026-07-03;Cartao de Credito;Cancelado;37.34
7548;1323;2025-03-12;Pix;Entregue;72.44
7549;666;2026-06-03;Cartao de Credito;Entregue;93.55
7550;574;2024-11-02;Pix;Entregue;123.66
7551;1295;2026-02-04;Pix;Entregue com Atraso;32.73
7552;235;2026-01-23;Cartao de Credito;Entregue;48.13
7553;540;2024-08-14;Pix;Em Transito;12.0
7554;226;2025-09-17;Cartao de Credito;Entregue;118.57
7555;986;2025-01-01;Pix;Entregue;210.03
7556;416;2025-10-27;Pix;Entregue;240.46
7557;35;2026-04-25;Cartao de Credito;Entregue;21.24
7558;131;2026-02-03;Pix;Entregue com Atraso;157.35
7559;440;2024-08-05;Cartao de Debito;Em Transito;74.76
7560;192;2025-09-30;Pix;Entregue com Atraso;106.71
7561;992;2025-06-11;Cartao de Debito;Entregue;112.03
7562;121;2025-01-07;Pix;Entregue;329.6
7563;1339;2024-10-29;Pix;Entregue;86.54
7564;1653;2026-07-18;Cartao de Credito;Entregue com Atraso;658.74
7565;1578;2025-03-20;Cartao de Debito;Entregue;28.5
7566;1183;2026-07-22;Cartao de Debito;Entregue;122.27
7567;154;2025-04-12;Pix;Entregue;488.35
7568;1588;2025-01-19;Cartao de Debito;Cancelado;489.23
7569;998;2026-01-17;Pix;Entregue;42.15
7570;923;2025-08-30;Pix;Entregue;46.38
7571;194;2024-11-11;Pix;Entregue;44.38
7572;1335;2025-11-08;Pix;Entregue;338.06
7573;1626;2025-04-20;Pix;Entregue;192.06
7574;618;2025-06-17;Cartao de Credito;Entregue;147.85
7575;799;2026-05-03;Cartao de Debito;Entregue;25.88
7576;133;2025-10-01;Cartao de Credito;Entregue;48.94
7577;966;2024-11-26;Cartao de Debito;Entregue;294.19
7578;462;2026-05-01;Pix;Entregue com Atraso;87.09
7579;1125;2026-07-12;Boleto;Entregue com Atraso;67.64
7580;626;2026-07-07;Boleto;Entregue;22.36
7581;966;2024-10-13;Pix;Entregue;479.9
7582;1574;2025-04-16;Pix;Entregue;275.83
7583;71;2025-12-31;Cartao de Credito;Cancelado;216.27
7584;1658;2025-06-18;Pix;Em Transito;58.17
7585;1714;2026-06-11;Cartao de Credito;Entregue;227.16
7586;1608;2026-01-17;Boleto;Entregue;136.09
7587;483;2025-01-07;Cartao de Debito;Entregue;50.69
7588;388;2026-04-04;Pix;Cancelado;118.72
7589;416;2025-07-10;Pix;Entregue;20.76
7590;866;2025-08-14;Pix;Entregue com Atraso;61.03
7591;126;2025-12-07;Cartao de Debito;Entregue;38.3
7592;1170;2026-02-18;Pix;Entregue;226.24
7593;522;2024-10-29;Pix;Cancelado;501.19
7594;1219;2026-03-09;Pix;Em Transito;234.77
7595;601;2025-03-15;Pix;Entregue com Atraso;156.28
7596;1457;2026-05-28;Pix;Em Transito;42.66
7597;1549;2025-04-16;Cartao de Credito;Em Transito;245.85
7598;82;2025-08-21;Cartao de Credito;Entregue;30.0
7599;367;2025-02-14;Boleto;Entregue com Atraso;20.76
7600;825;2025-10-30;Pix;Entregue;23.08
7601;172;2026-03-26;Pix;Entregue;47.75
7602;1201;2026-05-27;Cartao de Credito;Entregue;78.15
7603;422;2024-09-28;Cartao de Credito;Em Transito;160.58
7604;1257;2024-09-27;Boleto;Entregue;269.73
7605;801;2025-08-08;Cartao de Credito;Entregue;240.58
7606;1108;2024-12-15;Cartao de Credito;Entregue;69.12
7607;155;2024-09-12;Boleto;Entregue;69.63
7608;1731;2026-04-27;Cartao de Credito;Entregue;105.0
7609;1327;2025-11-29;Cartao de Credito;Entregue;31.14
7610;1731;2026-02-23;Pix;Entregue;219.93
7611;1240;2025-06-23;Cartao de Credito;Em Transito;117.26
7612;1330;2025-07-30;Pix;Entregue;107.25
7613;1139;2026-04-16;Boleto;Entregue;15.0
7614;1427;2024-10-11;Pix;Entregue;382.55
7615;287;2024-08-18;Pix;Entregue;193.43
7616;1460;2025-06-01;Cartao de Credito;Entregue;55.14
7617;733;2026-04-26;Pix;Entregue com Atraso;97.26
7618;184;2026-05-23;Boleto;Em Transito;118.9
7619;1532;2024-10-16;Cartao de Credito;Entregue;38.13
7620;1788;2025-11-20;Cartao de Credito;Entregue;141.2
7621;1096;2025-02-12;Cartao de Debito;Entregue;110.19
7622;466;2026-05-25;Cartao de Credito;Entregue;278.19
7623;1774;2025-05-03;Cartao de Credito;Entregue;112.52
7624;226;2026-06-12;Boleto;Entregue;166.75
7625;1375;2024-09-17;Cartao de Debito;Entregue com Atraso;161.09
7626;1040;2026-05-15;Boleto;Entregue;84.44
7627;1799;2025-06-01;Cartao de Credito;Entregue;291.4
7628;841;2024-10-16;Cartao de Credito;Entregue;296.97
7629;1174;2025-03-06;Cartao de Credito;Entregue;49.84
7630;272;2024-08-01;Pix;Entregue;97.15
7631;1131;2025-09-23;Pix;Entregue;13.5
7632;945;2025-04-20;Cartao de Credito;Entregue;203.26
7633;799;2026-03-16;Pix;Entregue;36.63
7634;1229;2026-07-28;Cartao de Credito;Entregue;395.39
7635;1627;2026-01-30;Cartao de Debito;Entregue com Atraso;172.94
7636;1792;2026-07-26;Cartao de Credito;Entregue;141.59
7637;1502;2025-10-14;Cartao de Credito;Cancelado;112.13
7638;30;2025-11-26;Pix;Entregue;121.2
7639;1094;2024-11-12;Pix;Entregue;463.83
7640;280;2026-01-25;Boleto;Entregue;341.62
7641;814;2025-05-04;Cartao de Credito;Entregue;38.89
7642;283;2025-02-26;Pix;Entregue;383.04
7643;1229;2025-06-11;Cartao de Debito;Entregue;12.0
7644;297;2025-06-03;Pix;Cancelado;128.84
7645;1643;2025-02-01;Cartao de Debito;Entregue;39.94
7646;1410;2026-04-17;Cartao de Credito;Entregue;316.57
7647;18;2025-08-25;Cartao de Credito;Entregue;25.79
7648;1499;2024-08-26;Pix;Entregue;89.96
7649;1624;2025-05-30;Pix;Em Transito;47.45
7650;759;2025-08-03;Cartao de Credito;Entregue com Atraso;493.75
7651;1279;2025-11-11;Cartao de Credito;Entregue;66.48
7652;593;2025-08-31;Pix;Entregue;102.14
7653;1342;2024-10-24;Pix;Em Transito;236.62
7654;388;2025-04-17;Cartao de Debito;Entregue com Atraso;239.75
7655;1581;2025-03-26;Cartao de Credito;Entregue;34.7
7656;1371;2026-05-17;Pix;Entregue;132.59
7657;182;2025-07-08;Pix;Entregue com Atraso;116.8
7658;736;2025-04-16;Boleto;Entregue;63.36
7659;467;2025-02-18;Pix;Entregue com Atraso;38.79
7660;1703;2026-01-09;Pix;Entregue;218.64
7661;1009;2024-12-01;Cartao de Credito;Entregue com Atraso;40.67
7662;825;2026-01-06;Pix;Entregue;155.08
7663;325;2025-01-31;Cartao de Credito;Entregue;146.92
7664;1202;2024-10-25;Pix;Entregue;271.38
7665;1298;2025-05-03;Cartao de Credito;Entregue;44.06
7666;731;2026-02-17;Pix;Entregue com Atraso;14.25
7667;691;2024-11-13;Pix;Entregue;404.83
7668;825;2025-05-28;Pix;Entregue;632.29
7669;1426;2026-01-30;Pix;Entregue;310.42
7670;997;2024-10-23;Pix;Entregue;96.93
7671;1510;2025-12-28;Pix;Entregue;46.17
7672;1685;2025-04-19;Boleto;Entregue com Atraso;247.05
7673;1032;2026-01-01;Cartao de Credito;Entregue com Atraso;76.65
7674;480;2024-12-11;Cartao de Credito;Entregue;126.86
7675;131;2026-06-14;Pix;Entregue com Atraso;145.62
7676;1558;2026-03-29;Cartao de Credito;Entregue;62.08
7677;1649;2025-05-12;Cartao de Credito;Em Transito;55.98
7678;1675;2026-07-01;Pix;Entregue com Atraso;20.64
7679;226;2026-07-03;Cartao de Debito;Entregue;55.91
7680;402;2025-04-10;Cartao de Credito;Entregue;96.96
7681;1701;2025-02-15;Boleto;Entregue;146.51
7682;388;2025-05-13;Pix;Entregue;191.24
7683;306;2024-10-05;Cartao de Credito;Entregue;89.94
7684;46;2025-01-04;Cartao de Credito;Entregue;28.5
7685;630;2025-06-26;Cartao de Debito;Entregue;580.07
7686;1237;2025-10-03;Cartao de Credito;Entregue;21.82
7687;924;2026-07-21;Pix;Entregue;21.21
7688;381;2024-10-24;Cartao de Credito;Entregue;36.53
7689;801;2025-09-04;Cartao de Credito;Entregue;247.32
7690;88;2025-12-01;Pix;Em Transito;14.17
7691;1109;2025-09-21;Cartao de Credito;Entregue;38.09
7692;138;2026-03-01;Boleto;Entregue;49.07
7693;1136;2026-06-05;Pix;Em Transito;300.27
7694;1185;2025-09-09;Cartao de Credito;Entregue;439.16
7695;178;2026-01-16;Cartao de Credito;Entregue com Atraso;319.95
7696;723;2026-03-02;Cartao de Credito;Em Transito;147.75
7697;1318;2026-04-29;Cartao de Credito;Entregue;286.31
7698;80;2024-08-13;Pix;Entregue;56.79
7699;1431;2026-07-30;Cartao de Credito;Entregue;128.12
7700;945;2024-10-31;Cartao de Credito;Entregue;27.0
7701;871;2025-08-07;Pix;Em Transito;264.66
7702;688;2024-09-23;Cartao de Credito;Cancelado;125.74
7703;265;2025-04-18;Cartao de Credito;Entregue;160.88
7704;647;2024-12-29;Cartao de Credito;Entregue;84.19
7705;241;2024-10-14;Pix;Entregue;23.54
7706;1025;2025-05-08;Pix;Entregue com Atraso;42.91
7707;911;2026-06-03;Cartao de Credito;Entregue;82.64
7708;1613;2025-10-07;Pix;Entregue com Atraso;82.44
7709;1359;2026-04-09;Pix;Cancelado;286.23
7710;773;2024-09-18;Cartao de Credito;Cancelado;79.24
7711;121;2024-08-20;Pix;Entregue;173.4
7712;1307;2025-06-04;Pix;Entregue com Atraso;165.37
7713;1558;2025-11-10;Cartao de Debito;Entregue;176.38
7714;739;2025-05-21;Cartao de Credito;Entregue;22.26
7715;1564;2024-09-21;Pix;Entregue;156.93
7716;825;2026-05-29;Boleto;Entregue com Atraso;168.39
7717;505;2024-08-06;Boleto;Entregue;15.0
7718;1112;2025-01-17;Cartao de Credito;Entregue;61.92
7719;1230;2024-08-21;Cartao de Debito;Entregue;400.43
7720;723;2025-08-03;Cartao de Credito;Entregue;42.91
7721;1484;2026-04-19;Pix;Entregue;153.06
7722;402;2026-07-20;Pix;Entregue;33.07
7723;1280;2025-09-02;Pix;Entregue;101.37
7724;325;2024-09-12;Boleto;Entregue;111.25
7725;782;2025-09-21;Pix;Cancelado;43.78
7726;1790;2025-11-10;Pix;Entregue;57.28
7727;239;2024-12-05;Pix;Entregue;74.05
7728;1425;2025-05-03;Cartao de Credito;Em Transito;269.74
7729;838;2025-08-23;Cartao de Credito;Em Transito;179.2
7730;1408;2026-03-05;Pix;Entregue com Atraso;71.77
7731;263;2025-06-12;Cartao de Debito;Entregue com Atraso;15.0
7732;565;2025-12-08;Pix;Entregue;199.75
7733;1229;2026-01-14;Cartao de Credito;Em Transito;50.11
7734;269;2025-10-03;Cartao de Credito;Entregue;14.25
7735;1721;2025-04-12;Boleto;Entregue;61.25
7736;348;2026-05-16;Pix;Entregue;89.47
7737;618;2025-02-07;Cartao de Credito;Entregue;41.68
7738;1702;2025-05-18;Cartao de Credito;Entregue com Atraso;196.1
7739;1325;2025-06-22;Pix;Entregue;31.27
7740;941;2025-10-23;Pix;Entregue;148.39
7741;1688;2025-11-30;Cartao de Credito;Entregue;52.77
7742;618;2024-12-23;Cartao de Credito;Entregue;121.24
7743;289;2025-08-11;Pix;Entregue com Atraso;12.0
7744;321;2026-03-08;Cartao de Credito;Entregue com Atraso;504.74
7745;841;2025-10-27;Cartao de Credito;Entregue;79.4
7746;176;2025-05-03;Boleto;Entregue;97.09
7747;492;2026-07-01;Pix;Entregue;192.88
7748;1299;2024-08-22;Pix;Entregue;31.39
7749;1279;2026-05-26;Boleto;Entregue;204.43
7750;388;2024-11-07;Cartao de Credito;Entregue com Atraso;129.98
7751;196;2024-12-22;Pix;Entregue;120.5
7752;388;2025-04-17;Pix;Entregue;21.32
7753;1513;2025-12-20;Cartao de Credito;Cancelado;13.5
7754;1430;2025-03-19;Pix;Entregue;54.3
7755;1247;2026-01-12;Pix;Entregue com Atraso;45.0
7756;709;2025-08-25;Cartao de Debito;Entregue;12.75
7757;1271;2024-10-08;Cartao de Credito;Cancelado;38.13
7758;838;2025-03-23;Boleto;Entregue;152.91
7759;902;2026-06-13;Cartao de Credito;Entregue com Atraso;41.22
7760;1300;2025-07-07;Boleto;Entregue;83.63
7761;784;2026-04-11;Cartao de Credito;Entregue;42.91
7762;1278;2024-09-26;Boleto;Entregue;254.54
7763;584;2025-08-04;Cartao de Credito;Entregue;164.46
7764;644;2024-10-22;Cartao de Credito;Entregue;203.37
7765;758;2026-07-14;Pix;Entregue;72.09
7766;613;2025-11-28;Pix;Entregue;78.83
7767;928;2024-11-05;Pix;Cancelado;21.19
7768;61;2025-05-04;Boleto;Cancelado;340.04
7769;841;2026-01-24;Pix;Cancelado;49.14
7770;1731;2024-08-21;Boleto;Entregue;14.25
7771;618;2025-07-29;Pix;Entregue;237.24
7772;397;2024-09-12;Cartao de Debito;Entregue;385.99
7773;1100;2026-06-14;Cartao de Debito;Entregue;113.53
7774;540;2026-03-18;Cartao de Credito;Entregue;166.3
7775;998;2024-08-11;Pix;Entregue;211.71
7776;108;2026-07-12;Cartao de Debito;Entregue;225.67
7777;648;2026-06-18;Pix;Entregue;51.73
7778;801;2026-06-09;Cartao de Credito;Entregue com Atraso;12.75
7779;415;2026-06-06;Pix;Entregue;105.49
7780;633;2026-06-01;Cartao de Credito;Entregue;35.02
7781;1095;2025-08-09;Pix;Entregue;14.25
7782;208;2025-06-28;Cartao de Debito;Entregue;16.67
7783;1743;2025-07-22;Boleto;Em Transito;38.89
7784;1266;2024-11-17;Cartao de Credito;Em Transito;57.15
7785;899;2025-04-01;Cartao de Credito;Entregue;140.58
7786;821;2025-10-25;Boleto;Entregue;23.19
7787;696;2025-01-29;Boleto;Entregue;64.63
7788;1074;2024-10-09;Cartao de Credito;Entregue;161.56
7789;1254;2025-04-01;Pix;Entregue;70.12
7790;437;2025-03-17;Cartao de Credito;Entregue com Atraso;229.8
7791;388;2025-08-22;Pix;Entregue com Atraso;86.52
7792;1298;2025-09-28;Cartao de Credito;Entregue;22.36
7793;629;2025-12-14;Pix;Em Transito;108.54
7794;157;2025-09-21;Cartao de Credito;Entregue;15.0
7795;1767;2025-11-05;Pix;Entregue;63.66
7796;738;2026-03-18;Cartao de Credito;Entregue;296.93
7797;1731;2026-05-21;Cartao de Credito;Entregue;12.0
7798;1195;2026-02-11;Boleto;Entregue com Atraso;166.78
7799;293;2025-05-15;Boleto;Entregue;294.36
7800;232;2025-05-03;Cartao de Credito;Cancelado;287.5
7801;884;2026-07-03;Cartao de Credito;Em Transito;22.66
7802;1233;2024-08-16;Cartao de Credito;Entregue;125.93
7803;1312;2026-06-21;Cartao de Credito;Entregue;80.78
7804;1107;2026-01-13;Pix;Entregue;61.23
7805;1652;2025-05-16;Cartao de Debito;Entregue;24.0
7806;1327;2024-11-13;Boleto;Cancelado;188.53
7807;1245;2025-01-04;Cartao de Credito;Entregue com Atraso;145.7
7808;284;2025-06-24;Pix;Entregue;84.44
7809;90;2025-06-09;Pix;Entregue;109.22
7810;1245;2024-08-25;Pix;Entregue;66.41
7811;825;2026-04-10;Pix;Entregue;137.18
7812;1146;2025-12-23;Pix;Entregue;37.1
7813;1191;2026-05-22;Pix;Cancelado;36.33
7814;867;2025-04-08;Boleto;Entregue;81.8
7815;79;2025-03-25;Cartao de Debito;Entregue;438.01
7816;30;2024-08-26;Cartao de Credito;Entregue;155.81
7817;825;2025-03-26;Pix;Entregue com Atraso;106.02
7818;1144;2026-05-05;Pix;Cancelado;139.21
7819;1553;2026-03-07;Pix;Entregue com Atraso;328.74
7820;1229;2025-12-31;Cartao de Debito;Entregue;101.34
7821;1481;2025-02-10;Boleto;Entregue;30.0
7822;52;2025-07-11;Cartao de Debito;Entregue;128.89
7823;966;2025-09-14;Cartao de Debito;Entregue;18.12
7824;954;2025-03-04;Cartao de Credito;Entregue;50.63
7825;1523;2025-10-30;Cartao de Credito;Entregue;71.82
7826;190;2024-09-29;Cartao de Debito;Entregue;87.47
7827;429;2026-06-22;Cartao de Credito;Entregue;202.99
7828;666;2026-02-11;Cartao de Credito;Entregue;237.47
7829;342;2025-07-19;Cartao de Credito;Entregue;269.54
7830;1176;2026-05-02;Pix;Entregue;119.85
7831;1599;2025-06-08;Cartao de Credito;Entregue;36.29
7832;383;2026-04-23;Cartao de Credito;Entregue;65.67
7833;388;2024-09-24;Cartao de Credito;Entregue;31.91
7834;402;2026-01-24;Cartao de Debito;Cancelado;330.15
7835;654;2025-11-21;Pix;Entregue;140.25
7836;132;2024-11-14;Pix;Entregue com Atraso;211.77
7837;1063;2024-09-14;Pix;Entregue;20.64
7838;847;2025-12-19;Pix;Entregue;15.0
7839;505;2026-05-09;Pix;Entregue;22.26
7840;388;2024-09-08;Pix;Entregue;18.14
7841;279;2025-11-05;Boleto;Entregue;99.19
7842;1676;2024-09-28;Boleto;Entregue;147.92
7843;1213;2025-03-09;Cartao de Debito;Entregue;43.97
7844;801;2025-01-24;Pix;Entregue;60.36
7845;1459;2025-05-13;Boleto;Entregue;20.76
7846;985;2025-03-16;Boleto;Entregue;203.39
7847;1562;2026-04-01;Pix;Entregue;76.0
7848;1731;2025-06-16;Cartao de Credito;Entregue;241.99
7849;622;2025-12-21;Pix;Entregue;222.92
7850;224;2024-12-02;Pix;Entregue;85.2
7851;366;2026-01-04;Cartao de Debito;Entregue;28.55
7852;841;2025-09-14;Cartao de Credito;Entregue;183.77
7853;196;2026-02-22;Boleto;Entregue;110.88
7854;108;2026-03-06;Cartao de Credito;Em Transito;65.99
7855;1731;2025-01-10;Cartao de Debito;Entregue;32.97
7856;1459;2026-04-26;Pix;Entregue;171.05
7857;371;2025-02-17;Cartao de Credito;Entregue com Atraso;463.56
7858;890;2025-09-01;Pix;Entregue;27.05
7859;31;2026-01-01;Pix;Entregue com Atraso;38.56
