item_id;pedido_id;produto_id;quantidade;desconto_pct;subtotal
15001;7653;32;2;0;101.32
15002;7653;8;2;10;27.0
15003;7653;84;1;15;21.82
15004;7654;53;1;5;67.42
15005;7654;73;1;15;12.75
15006;7654;20;1;5;55.17
15007;7654;108;2;5;104.41
15008;7655;57;1;5;34.7
15009;7656;34;1;15;18.13
15010;7656;110;1;5;78.99
15011;7656;16;1;5;35.47
15012;7657;10;1;15;55.82
15013;7657;111;1;5;40.95
15014;7657;71;1;10;20.03
15015;7658;113;1;0;63.36
15016;7659;111;1;10;38.79
15017;7660;63;1;5;86.54
15018;7660;115;1;15;18.2
15019;7660;34;1;0;21.33
15020;7660;71;3;0;66.78
15021;7660;99;1;5;25.79
15022;7661;84;1;0;25.67
15023;7661;97;1;0;15.0
15024;7662;46;1;5;155.08
15025;7663;46;1;10;146.92
15026;7664;14;1;0;193.43
15027;7664;27;1;0;77.95
15028;7665;67;2;5;44.06
15029;7666;77;1;5;14.25
15030;7667;46;2;5;310.16
15031;7667;119;1;0;94.67
15032;7668;98;1;0;72.09
15033;7668;49;2;10;168.39
15034;7668;43;1;0;110.19
15035;7668;58;2;0;281.62
15036;7669;1;1;10;19.19
15037;7669;51;2;5;291.23
15038;7670;65;1;10;44.16
15039;7670;22;1;5;17.77
15040;7670;75;1;10;35.0
15041;7671;64;2;0;30.0
15042;7671;2;1;15;16.17
15043;7672;118;1;10;38.62
15044;7672;40;1;0;15.0
15045;7672;14;1;0;193.43
15046;7673;12;1;10;42.71
15047;7673;28;1;5;33.94
15048;7674;27;1;0;77.95
15049;7674;95;1;0;48.91
15050;7675;51;1;5;145.62
15051;7676;91;1;0;26.21
15052;7676;101;2;15;35.87
15053;7677;117;1;20;55.98
15054;7678;9;1;0;20.64
15055;7679;19;1;10;55.91
15056;7680;62;3;10;96.96
15057;7681;76;2;5;69.77
15058;7681;3;1;5;76.74
15059;7682;49;2;5;177.74
15060;7682;77;1;10;13.5
15061;7683;119;1;5;89.94
15062;7684;29;2;5;28.5
15063;7685;95;1;10;44.02
15064;7685;24;2;10;395.24
15065;7685;58;1;0;140.81
15066;7686;84;1;15;21.82
15067;7687;69;1;0;21.21
15068;7688;57;1;0;36.53
15069;7689;113;1;0;63.36
15070;7689;25;1;15;28.55
15071;7689;44;1;0;84.44
15072;7689;53;1;0;70.97
15073;7690;47;1;15;14.17
15074;7691;73;1;10;13.5
15075;7691;52;1;5;24.59
15076;7692;65;1;0;49.07
15077;7693;51;1;5;145.62
15078;7693;106;1;15;29.38
15079;7693;108;1;0;54.95
15080;7693;42;1;20;14.62
15081;7693;66;1;5;55.7
15082;7694;24;2;0;439.16
15083;7695;72;1;5;127.83
15084;7695;36;1;0;48.55
15085;7695;16;1;0;37.34
15086;7695;99;1;15;23.08
15087;7695;110;1;0;83.15
15088;7696;48;1;0;32.73
15089;7696;41;1;5;21.4
15090;7696;118;1;15;36.47
15091;7696;23;1;0;57.15
15092;7697;106;1;0;34.56
15093;7697;78;1;5;55.14
15094;7697;72;1;0;134.56
15095;7697;97;1;10;13.5
15096;7697;36;1;0;48.55
15097;7698;103;2;5;56.79
15098;7699;12;3;10;128.12
15099;7700;112;2;10;27.0
15100;7701;11;1;0;106.71
15101;7701;85;1;15;35.27
15102;7701;27;1;20;62.36
15103;7701;53;1;15;60.32
15104;7702;114;1;0;51.73
15105;7702;30;1;0;15.0
15106;7702;19;1;5;59.01
15107;7703;68;1;0;160.88
15108;7704;49;1;10;84.19
15109;7705;102;1;0;23.54
15110;7706;118;1;0;42.91
15111;7707;31;1;0;67.64
15112;7707;97;1;0;15.0
15113;7708;33;2;0;82.44
15114;7709;108;1;10;49.46
15115;7709;64;1;20;12.0
15116;7709;45;1;0;156.28
15117;7709;98;1;5;68.49
15118;7710;66;1;5;55.7
15119;7710;102;1;0;23.54
15120;7711;97;3;0;45.0
15121;7711;42;1;5;17.37
15122;7711;19;1;0;62.12
15123;7711;95;1;0;48.91
15124;7712;82;1;0;18.81
15125;7712;92;1;0;146.56
15126;7713;106;1;5;32.83
15127;7713;44;2;15;143.55
15128;7714;71;1;0;22.26
15129;7715;71;1;0;22.26
15130;7715;18;1;20;35.5
15131;7715;43;1;10;99.17
15132;7716;49;2;10;168.39
15133;7717;30;1;0;15.0
15134;7718;9;3;0;61.92
15135;7719;44;1;5;80.22
15136;7719;116;1;0;98.05
15137;7719;27;3;5;222.16
15138;7720;118;1;0;42.91
15139;7721;61;2;5;116.34
15140;7721;76;1;0;36.72
15141;7722;112;1;0;15.0
15142;7722;2;1;5;18.07
15143;7723;11;1;5;101.37
15144;7724;32;2;5;96.25
15145;7724;55;1;0;15.0
15146;7725;90;1;10;43.78
15147;7726;64;1;10;13.5
15148;7726;90;1;10;43.78
15149;7727;27;1;5;74.05
15150;7728;89;1;20;16.61
15151;7728;96;1;15;137.05
15152;7728;78;2;0;116.08
15153;7729;107;1;5;73.64
15154;7729;4;2;0;65.6
15155;7729;80;1;5;39.96
15156;7730;44;1;15;71.77
15157;7731;97;1;0;15.0
15158;7732;23;1;0;57.15
15159;7732;56;2;10;42.93
15160;7732;66;2;15;99.67
15161;7733;38;1;10;50.11
15162;7734;30;1;5;14.25
15163;7735;102;1;20;18.83
15164;7735;69;2;0;42.42
15165;7736;73;1;15;12.75
15166;7736;39;1;0;36.63
15167;7736;101;2;5;40.09
15168;7737;87;1;0;26.68
15169;7737;97;1;0;15.0
15170;7738;116;2;0;196.1
15171;7739;29;1;20;12.0
15172;7739;115;1;10;19.27
15173;7740;105;1;5;60.36
15174;7740;93;2;5;28.5
15175;7740;7;2;15;59.53
15176;7741;66;1;10;52.77
15177;7742;22;1;15;15.9
15178;7742;40;1;5;14.25
15179;7742;63;1;0;91.09
15180;7743;73;1;20;12.0
15181;7744;38;1;0;55.68
15182;7744;14;2;20;309.49
15183;7744;116;1;0;98.05
15184;7744;89;2;0;41.52
15185;7745;56;3;10;64.4
15186;7745;112;1;0;15.0
15187;7746;79;1;20;97.09
15188;7747;60;1;0;94.95
15189;7747;36;2;20;77.68
15190;7747;1;1;5;20.25
15191;7748;13;1;5;31.39
15192;7749;7;1;20;28.02
15193;7749;34;1;0;21.33
15194;7749;46;1;5;155.08
15195;7750;52;1;5;24.59
15196;7750;35;1;10;31.04
15197;7750;103;1;10;26.9
15198;7750;12;1;0;47.45
15199;7751;35;1;0;34.49
15200;7751;112;2;10;27.0
15201;7751;19;1;5;59.01
15202;7752;1;1;0;21.32
15203;7753;8;1;10;13.5
15204;7754;99;2;0;54.3
15205;7755;109;3;0;45.0
15206;7756;112;1;15;12.75
15207;7757;5;1;0;38.13
15208;7758;66;2;15;99.67
15209;7758;26;1;0;38.24
15210;7758;112;1;0;15.0
15211;7759;33;1;0;41.22
15212;7760;65;1;0;49.07
15213;7760;106;1;0;34.56
15214;7761;118;1;0;42.91
15215;7762;33;1;10;37.1
15216;7762;42;1;0;18.28
15217;7762;44;1;0;84.44
15218;7762;26;3;0;114.72
15219;7763;111;1;0;43.1
15220;7763;79;1;0;121.36
15221;7764;25;1;10;30.23
15222;7764;99;1;15;23.08
15223;7764;94;1;10;87.53
15224;7764;111;1;10;38.79
15225;7764;37;1;5;23.74
15226;7765;98;1;0;72.09
15227;7766;28;1;0;35.73
15228;7766;111;1;0;43.1
15229;7767;102;1;10;21.19
15230;7768;43;2;5;209.36
15231;7768;77;1;20;12.0
15232;7768;106;3;0;103.68
15233;7768;104;1;0;15.0
15234;7769;114;1;5;49.14
15235;7770;8;1;5;14.25
15236;7771;83;1;0;191.61
15237;7771;88;1;0;45.63
15238;7772;70;1;0;222.92
15239;7772;89;1;0;20.76
15240;7772;66;1;0;58.63
15241;7772;35;2;20;55.18
15242;7772;73;2;5;28.5
15243;7773;120;1;0;42.15
15244;7773;21;2;0;71.38
15245;7774;110;2;0;166.3
15246;7775;99;1;10;24.43
15247;7775;26;1;0;38.24
15248;7775;69;1;0;21.21
15249;7775;72;1;5;127.83
15250;7776;98;1;0;72.09
15251;7776;49;1;10;84.19
15252;7776;97;1;5;14.25
15253;7776;78;1;5;55.14
15254;7777;114;1;0;51.73
15255;7778;73;1;15;12.75
15256;7779;31;1;0;67.64
15257;7779;80;1;10;37.85
15258;7780;7;1;0;35.02
15259;7781;64;1;5;14.25
15260;7782;47;1;0;16.67
15261;7783;75;1;0;38.89
15262;7784;23;1;0;57.15
15263;7785;60;1;0;94.95
15264;7785;88;1;0;45.63
15265;7786;67;1;0;23.19
15266;7787;35;1;10;31.04
15267;7787;25;1;0;33.59
15268;7788;3;2;0;161.56
15269;7789;69;1;0;21.21
15270;7789;95;1;0;48.91
15271;7790;74;2;0;95.5
15272;7790;80;1;0;42.06
15273;7790;71;1;0;22.26
15274;7790;117;1;0;69.98
15275;7791;6;1;0;65.87
15276;7791;15;1;15;20.65
15277;7792;102;1;5;22.36
15278;7793;15;1;5;23.08
15279;7793;73;1;15;12.75
15280;7793;100;1;20;72.71
15281;7794;104;1;0;15.0
15282;7795;69;2;0;42.42
15283;7795;37;1;15;21.24
15284;7796;45;2;5;296.93
15285;7797;64;1;20;12.0
15286;7798;51;1;0;153.28
15287;7798;77;1;10;13.5
15288;7799;22;1;15;15.9
15289;7799;92;2;5;278.46
15290;7800;15;1;0;24.29
15291;7800;110;1;10;74.84
15292;7800;66;2;0;117.26
15293;7800;62;1;15;30.52
15294;7800;74;1;15;40.59
15295;7801;56;1;5;22.66
15296;7802;72;1;20;107.65
15297;7802;42;1;0;18.28
15298;7803;3;1;0;80.78
15299;7804;61;1;0;61.23
15300;7805;64;2;20;24.0
15301;7806;53;1;15;60.32
15302;7806;107;1;0;77.52
15303;7806;113;1;20;50.69
15304;7807;91;2;0;52.42
15305;7807;48;3;5;93.28
15306;7808;44;1;0;84.44
15307;7809;79;1;10;109.22
15308;7810;50;1;0;48.76
15309;7810;89;1;15;17.65
15310;7811;78;2;0;116.08
15311;7811;101;1;0;21.1
15312;7812;33;1;10;37.1
15313;7813;26;1;5;36.33
15314;7814;100;1;10;81.8
15315;7815;62;3;0;107.73
15316;7815;113;1;5;60.19
15317;7815;37;1;0;24.99
15318;7815;24;1;0;219.58
15319;7815;17;1;15;25.52
15320;7816;58;1;0;140.81
15321;7816;40;1;0;15.0
15322;7817;23;1;5;54.29
15323;7817;114;1;0;51.73
15324;7818;39;1;20;29.3
15325;7818;18;1;0;44.38
15326;7818;35;2;5;65.53
15327;7819;11;2;0;213.42
15328;7819;33;1;0;41.22
15329;7819;25;1;0;33.59
15330;7819;1;2;5;40.51
15331;7820;12;1;10;42.71
15332;7820;66;1;0;58.63
15333;7821;104;2;0;30.0
15334;7822;120;3;15;107.48
15335;7822;115;1;0;21.41
15336;7823;1;1;15;18.12
15337;7824;57;1;20;29.22
15338;7824;115;1;0;21.41
15339;7825;62;2;0;71.82
15340;7826;19;1;0;62.12
15341;7826;87;1;5;25.35
15342;7827;96;1;15;137.05
15343;7827;99;1;0;27.15
15344;7827;88;1;15;38.79
15345;7828;49;1;0;93.55
15346;7828;19;1;0;62.12
15347;7828;100;1;10;81.8
15348;7829;115;1;0;21.41
15349;7829;73;3;15;38.25
15350;7829;110;1;0;83.15
15351;7829;58;1;10;126.73
15352;7830;60;1;0;94.95
15353;7830;91;1;5;24.9
15354;7831;15;1;0;24.29
15355;7831;97;1;20;12.0
15356;7832;10;1;0;65.67
15357;7833;25;1;5;31.91
15358;7834;91;1;10;23.59
15359;7834;119;1;5;89.94
15360;7834;53;2;10;127.75
15361;7834;49;1;5;88.87
15362;7835;81;1;10;16.33
15363;7835;77;1;0;15.0
15364;7835;59;2;0;39.8
15365;7835;106;2;0;69.12
15366;7836;70;1;5;211.77
15367;7837;9;1;0;20.64
15368;7838;64;1;0;15.0
15369;7839;71;1;0;22.26
15370;7840;81;1;0;18.14
15371;7841;12;1;20;37.96
15372;7841;61;1;0;61.23
15373;7842;11;1;0;106.71
15374;7842;91;1;0;26.21
15375;7842;86;1;0;15.0
15376;7843;114;1;15;43.97
15377;7844;105;1;5;60.36
15378;7845;89;1;0;20.76
15379;7846;6;1;5;62.58
15380;7846;58;1;0;140.81
15381;7847;44;1;10;76.0
15382;7848;98;3;5;205.46
15383;7848;57;1;0;36.53
15384;7849;70;1;0;222.92
15385;7850;119;1;10;85.2
15386;7851;25;1;15;28.55
15387;7852;58;1;10;126.73
15388;7852;17;2;5;57.04
15389;7853;111;1;10;38.79
15390;7853;98;1;0;72.09
15391;7854;52;3;15;65.99
15392;7855;39;1;10;32.97
15393;7856;86;1;0;15.0
15394;7856;118;1;5;40.76
15395;7856;79;1;5;115.29
15396;7857;41;1;0;22.53
15397;7857;98;1;5;68.49
15398;7857;90;1;5;46.21
15399;7857;80;2;0;84.12
15400;7857;72;2;10;242.21
15401;7858;82;1;20;15.05
15402;7858;55;1;20;12.0
15403;7859;42;1;0;18.28
15404;7859;41;1;10;20.28
15405;7860;120;2;5;80.08
15406;7861;41;2;0;45.06
15407;7861;12;1;5;45.08
15408;7861;39;1;0;36.63
15409;7861;97;3;5;42.75
15410;7862;114;1;0;51.73
15411;7863;88;1;0;45.63
15412;7863;97;1;0;15.0
15413;7864;86;2;5;28.5
15414;7865;18;1;0;44.38
15415;7865;104;1;10;13.5
15416;7866;76;2;0;73.44
15417;7867;20;1;5;55.17
15418;7868;7;1;0;35.02
15419;7868;14;3;0;580.29
15420;7868;101;1;0;21.1
15421;7868;83;1;0;191.61
15422;7869;5;1;0;38.13
15423;7869;51;1;5;145.62
15424;7870;22;1;0;18.71
15425;7870;46;1;0;163.24
15426;7871;67;2;0;46.38
15427;7872;83;1;0;191.61
15428;7872;73;1;0;15.0
15429;7872;39;1;0;36.63
15430;7872;86;1;5;14.25
15431;7873;70;2;0;445.84
15432;7873;60;2;0;189.9
15433;7873;74;3;5;136.09
15434;7873;63;1;0;91.09
15435;7874;73;2;0;30.0
15436;7874;24;1;20;175.66
15437;7875;62;1;10;32.32
15438;7875;27;1;0;77.95
15439;7875;37;1;15;21.24
15440;7875;72;1;0;134.56
15441;7876;57;1;5;34.7
15442;7876;45;1;0;156.28
15443;7877;109;1;0;15.0
15444;7878;94;2;10;175.07
15445;7879;8;1;0;15.0
15446;7880;12;2;0;94.9
15447;7880;28;1;0;35.73
15448;7880;89;1;5;19.72
15449;7881;38;1;0;55.68
15450;7882;15;1;5;23.08
15451;7883;95;1;5;46.46
15452;7883;111;1;15;36.63
15453;7883;71;1;0;22.26
15454;7884;31;1;0;67.64
15455;7884;15;1;0;24.29
15456;7884;35;3;0;103.47
15457;7884;28;1;0;35.73
15458;7885;111;1;0;43.1
15459;7886;62;1;10;32.32
15460;7887;28;2;0;71.46
15461;7888;16;3;5;106.42
15462;7889;97;1;5;14.25
15463;7890;94;1;0;97.26
15464;7891;100;1;0;90.89
15465;7891;117;1;0;69.98
15466;7892;62;1;0;35.91
15467;7893;117;1;10;62.98
15468;7893;45;1;10;140.65
15469;7893;72;1;5;127.83
15470;7894;117;1;5;66.48
15471;7894;29;1;5;14.25
15472;7894;92;1;0;146.56
15473;7894;32;1;15;43.06
15474;7895;95;1;5;46.46
15475;7895;57;1;10;32.88
15476;7896;51;2;5;291.23
15477;7896;110;3;20;199.56
15478;7897;115;1;10;19.27
15479;7898;103;1;5;28.4
15480;7899;17;1;0;30.02
15481;7899;69;1;20;16.97
15482;7900;85;1;5;39.42
15483;7901;118;2;10;77.24
15484;7901;89;2;0;41.52
15485;7902;108;1;5;52.2
15486;7903;7;1;0;35.02
15487;7903;117;1;0;69.98
15488;7904;96;1;10;145.11
15489;7905;81;1;5;17.23
15490;7906;33;1;0;41.22
15491;7906;49;3;5;266.62
15492;7906;100;1;0;90.89
15493;7907;112;1;5;14.25
15494;7907;30;1;0;15.0
15495;7908;47;1;0;16.67
15496;7908;40;1;15;12.75
15497;7909;55;1;0;15.0
15498;7909;19;1;0;62.12
15499;7910;32;1;0;50.66
15500;7911;19;1;0;62.12
15501;7911;5;1;15;32.41
15502;7911;71;2;0;44.52
15503;7912;95;1;0;48.91
15504;7912;120;1;10;37.94
15505;7912;99;2;10;48.87
15506;7912;106;1;10;31.1
15507;7913;119;1;5;89.94
15508;7913;90;1;10;43.78
15509;7914;107;3;0;232.56
15510;7914;21;3;0;107.07
15511;7915;76;1;0;36.72
15512;7915;54;1;0;30.38
15513;7916;106;1;0;34.56
15514;7917;58;2;0;281.62
15515;7917;2;1;20;15.22
15516;7918;110;1;15;70.68
15517;7918;19;1;5;59.01
15518;7919;53;1;0;70.97
15519;7920;54;1;10;27.34
15520;7921;22;3;5;53.32
15521;7921;120;3;0;126.45
15522;7922;20;1;0;58.07
15523;7923;25;2;0;67.18
15524;7923;93;1;0;15.0
15525;7924;52;2;0;51.76
15526;7925;37;1;0;24.99
15527;7925;42;1;5;17.37
15528;7925;102;1;0;23.54
15529;7926;35;1;15;29.32
15530;7926;101;1;0;21.1
15531;7926;77;1;10;13.5
15532;7926;20;2;0;116.14
15533;7926;99;1;0;27.15
15534;7927;109;1;0;15.0
15535;7927;93;2;0;30.0
15536;7928;15;3;0;72.87
15537;7929;106;1;15;29.38
15538;7930;114;1;15;43.97
15539;7930;75;2;0;77.78
15540;7931;68;1;0;160.88
15541;7932;93;1;10;13.5
15542;7932;16;1;5;35.47
15543;7933;92;2;0;293.12
15544;7934;100;1;10;81.8
15545;7935;119;1;10;85.2
15546;7936;66;1;0;58.63
15547;7936;61;2;5;116.34
15548;7937;114;2;10;93.11
15549;7937;102;1;0;23.54
15550;7937;28;1;10;32.16
15551;7937;105;1;0;63.54
15552;7938;118;1;0;42.91
15553;7939;34;1;0;21.33
15554;7940;43;3;0;330.57
15555;7940;14;1;0;193.43
15556;7941;93;1;5;14.25
15557;7942;113;1;5;60.19
15558;7943;8;1;10;13.5
15559;7943;99;3;0;81.45
15560;7944;5;1;0;38.13
15561;7945;41;1;0;22.53
15562;7946;45;1;20;125.02
15563;7947;56;1;5;22.66
15564;7948;93;1;0;15.0
15565;7948;95;1;0;48.91
15566;7948;12;2;0;94.9
15567;7949;37;1;0;24.99
15568;7949;41;2;10;40.55
15569;7950;100;1;10;81.8
15570;7951;12;2;0;94.9
15571;7951;111;1;15;36.63
15572;7952;38;1;0;55.68
15573;7952;41;1;15;19.15
15574;7953;93;2;0;30.0
15575;7953;49;1;5;88.87
15576;7954;68;1;0;160.88
15577;7954;100;1;0;90.89
15578;7955;63;1;20;72.87
15579;7955;68;2;15;273.5
15580;7955;73;1;0;15.0
15581;7956;13;2;0;66.08
15582;7956;85;1;0;41.5
15583;7956;108;2;0;109.9
15584;7956;115;1;10;19.27
15585;7956;23;2;10;102.87
15586;7957;101;1;15;17.94
15587;7958;28;1;5;33.94
15588;7959;28;1;10;32.16
15589;7959;75;1;0;38.89
15590;7959;43;2;10;198.34
15591;7959;76;1;15;31.21
15592;7960;120;2;5;80.08
15593;7961;5;1;0;38.13
15594;7962;19;1;0;62.12
15595;7963;90;1;0;48.64
15596;7964;32;1;0;50.66
15597;7964;34;1;5;20.26
15598;7964;58;1;0;140.81
15599;7965;50;1;0;48.76
15600;7965;15;1;0;24.29
15601;7966;21;1;20;28.55
15602;7966;83;1;5;182.03
15603;7966;18;1;0;44.38
15604;7967;119;1;5;89.94
15605;7968;36;1;0;48.55
15606;7968;63;1;0;91.09
15607;7968;16;1;5;35.47
15608;7969;29;1;0;15.0
15609;7969;105;1;0;63.54
15610;7970;100;1;0;90.89
15611;7971;111;1;5;40.95
15612;7972;26;2;0;76.48
15613;7973;44;1;0;84.44
15614;7974;5;1;10;34.32
15615;7974;62;1;5;34.11
15616;7975;48;1;5;31.09
15617;7975;107;2;0;155.04
15618;7976;34;2;5;40.53
15619;7977;67;1;0;23.19
15620;7978;120;1;0;42.15
15621;7979;10;1;0;65.67
15622;7979;101;1;0;21.1
15623;7980;24;1;10;197.62
15624;7981;1;3;0;63.96
15625;7982;94;2;0;194.52
15626;7983;20;2;0;116.14
15627;7984;108;1;0;54.95
15628;7984;116;2;0;196.1
15629;7985;37;1;0;24.99
15630;7985;118;1;0;42.91
15631;7985;93;1;0;15.0
15632;7986;75;1;5;36.95
15633;7986;72;2;10;242.21
15634;7987;27;1;5;74.05
15635;7987;14;1;0;193.43
15636;7988;43;1;0;110.19
15637;7988;67;2;0;46.38
15638;7988;93;2;0;30.0
15639;7989;49;1;0;93.55
15640;7989;84;1;0;25.67
15641;7989;7;1;0;35.02
15642;7990;117;1;5;66.48
15643;7990;73;1;0;15.0
15644;7991;10;1;0;65.67
15645;7991;34;1;10;19.2
15646;7991;114;1;5;49.14
15647;7992;88;1;0;45.63
15648;7992;17;2;5;57.04
15649;7993;98;1;20;57.67
15650;7993;38;1;10;50.11
15651;7994;104;2;15;25.5
15652;7994;73;1;10;13.5
15653;7995;102;1;5;22.36
15654;7996;70;1;0;222.92
15655;7996;80;2;0;84.12
15656;7997;6;1;0;65.87
15657;7998;86;1;0;15.0
15658;7999;67;1;20;18.55
15659;7999;39;1;0;36.63
15660;8000;11;1;0;106.71
15661;8001;5;2;0;76.26
15662;8002;26;1;5;36.33
15663;8002;71;1;0;22.26
15664;8003;44;1;5;80.22
15665;8003;48;3;5;93.28
15666;8004;31;1;0;67.64
15667;8004;67;3;5;66.09
15668;8004;38;1;5;52.9
15669;8005;62;1;15;30.52
15670;8006;90;1;0;48.64
15671;8007;58;1;20;112.65
15672;8007;21;1;0;35.69
15673;8007;117;1;0;69.98
15674;8007;67;2;5;44.06
15675;8007;82;1;0;18.81
15676;8008;9;1;0;20.64
15677;8008;68;1;0;160.88
15678;8009;78;2;5;110.28
15679;8009;8;1;0;15.0
15680;8009;45;1;0;156.28
15681;8010;120;1;0;42.15
15682;8010;27;1;5;74.05
15683;8010;4;2;0;65.6
15684;8011;40;1;10;13.5
15685;8011;98;3;10;194.64
15686;8011;67;2;0;46.38
15687;8011;77;1;5;14.25
15688;8012;25;1;0;33.59
15689;8012;92;1;0;146.56
15690;8013;35;2;5;65.53
15691;8014;81;1;0;18.14
15692;8014;82;1;0;18.81
15693;8014;32;3;20;121.58
15694;8015;91;1;5;24.9
15695;8016;93;1;0;15.0
15696;8016;9;2;15;35.09
15697;8017;25;3;0;100.77
15698;8018;7;1;0;35.02
15699;8019;24;2;0;439.16
15700;8020;85;3;0;124.5
15701;8021;8;1;0;15.0
15702;8021;51;1;0;153.28
15703;8022;115;1;10;19.27
15704;8022;70;2;0;445.84
15705;8023;110;1;10;74.84
15706;8023;33;1;5;39.16
15707;8024;31;1;5;64.26
15708;8025;37;1;15;21.24
15709;8025;26;1;5;36.33
15710;8026;6;2;5;125.15
15711;8027;52;1;10;23.29
15712;8027;11;3;0;320.13
15713;8027;71;1;0;22.26
15714;8027;30;2;5;28.5
15715;8027;107;1;10;69.77
15716;8028;66;1;5;55.7
15717;8028;109;1;20;12.0
15718;8028;18;1;0;44.38
15719;8029;8;1;0;15.0
15720;8029;82;2;5;35.74
15721;8029;7;1;0;35.02
15722;8030;82;1;0;18.81
15723;8031;16;2;15;63.48
15724;8031;6;1;5;62.58
15725;8032;69;1;0;21.21
15726;8032;82;1;0;18.81
15727;8032;36;1;15;41.27
15728;8033;43;2;20;176.3
15729;8033;98;1;5;68.49
15730;8033;81;1;10;16.33
15731;8034;22;2;0;37.42
15732;8035;56;1;5;22.66
15733;8036;44;1;20;67.55
15734;8036;29;1;10;13.5
15735;8037;17;1;0;30.02
15736;8037;30;2;20;24.0
15737;8037;82;1;0;18.81
15738;8038;38;1;10;50.11
15739;8039;88;3;0;136.89
15740;8039;13;1;5;31.39
15741;8039;95;1;10;44.02
15742;8040;70;3;0;668.76
15743;8040;104;1;0;15.0
15744;8041;45;1;0;156.28
15745;8041;66;1;0;58.63
15746;8042;11;1;0;106.71
15747;8043;120;1;20;33.72
15748;8044;102;1;5;22.36
15749;8045;8;1;0;15.0
15750;8046;76;2;0;73.44
15751;8047;37;1;5;23.74
15752;8048;89;1;0;20.76
15753;8048;115;1;0;21.41
15754;8049;35;1;0;34.49
15755;8049;64;2;0;30.0
15756;8049;2;1;0;19.02
15757;8049;113;1;0;63.36
15758;8050;13;1;5;31.39
15759;8050;61;1;0;61.23
15760;8050;85;1;0;41.5
15761;8051;86;1;5;14.25
15762;8051;116;1;5;93.15
15763;8051;77;1;0;15.0
15764;8051;65;1;15;41.71
15765;8051;74;1;5;45.36
15766;8052;7;1;10;31.52
15767;8052;35;1;0;34.49
15768;8052;24;1;0;219.58
15769;8053;29;1;0;15.0
15770;8053;99;1;5;25.79
15771;8054;26;1;0;38.24
15772;8054;48;1;0;32.73
15773;8055;48;2;10;58.91
15774;8055;80;1;0;42.06
15775;8055;97;2;10;27.0
15776;8056;82;1;10;16.93
15777;8056;4;1;20;26.24
15778;8056;37;1;10;22.49
15779;8057;82;1;15;15.99
15780;8058;9;1;0;20.64
15781;8058;44;1;0;84.44
15782;8058;60;2;0;189.9
15783;8059;31;3;20;162.34
15784;8059;81;1;5;17.23
15785;8059;3;1;0;80.78
15786;8060;31;1;0;67.64
15787;8061;7;2;5;66.54
15788;8061;101;1;15;17.94
15789;8062;50;1;0;48.76
15790;8062;51;2;0;306.56
15791;8062;73;1;0;15.0
15792;8063;80;1;10;37.85
15793;8063;64;1;10;13.5
15794;8063;119;1;0;94.67
15795;8063;116;1;5;93.15
15796;8064;19;1;0;62.12
15797;8065;21;1;5;33.91
15798;8065;94;3;0;291.78
15799;8066;58;1;5;133.77
15800;8066;2;1;0;19.02
15801;8066;23;1;5;54.29
15802;8067;36;1;20;38.84
15803;8067;91;1;0;26.21
15804;8068;44;1;0;84.44
15805;8068;21;3;15;91.01
15806;8068;67;2;15;39.42
15807;8068;70;2;20;356.67
15808;8068;99;1;0;27.15
15809;8069;113;1;0;63.36
15810;8069;25;1;0;33.59
15811;8069;47;1;10;15.0
15812;8070;25;1;0;33.59
15813;8070;104;1;0;15.0
15814;8070;86;2;5;28.5
15815;8070;90;1;0;48.64
15816;8071;31;1;15;57.49
15817;8072;61;1;5;58.17
15818;8073;68;1;0;160.88
15819;8074;66;1;0;58.63
15820;8075;37;1;5;23.74
15821;8075;7;1;0;35.02
15822;8076;80;1;5;39.96
15823;8077;33;2;0;82.44
15824;8078;29;1;0;15.0
15825;8079;3;1;5;76.74
15826;8080;60;1;0;94.95
15827;8080;89;1;0;20.76
15828;8081;55;1;15;12.75
15829;8082;96;2;5;306.34
15830;8083;87;1;5;25.35
15831;8084;72;1;15;114.38
15832;8084;46;1;0;163.24
15833;8085;106;2;0;69.12
15834;8085;115;1;5;20.34
15835;8086;74;1;0;47.75
15836;8087;49;1;15;79.52
15837;8087;119;1;15;80.47
15838;8088;86;2;10;27.0
15839;8089;27;1;5;74.05
15840;8089;106;1;15;29.38
15841;8089;14;1;0;193.43
15842;8089;108;2;15;93.42
15843;8089;18;1;0;44.38
15844;8090;38;2;0;111.36
15845;8091;79;1;10;109.22
15846;8091;107;1;0;77.52
15847;8091;92;2;0;293.12
15848;8091;67;1;5;22.03
15849;8092;31;1;0;67.64
15850;8093;107;1;0;77.52
15851;8093;43;1;5;104.68
15852;8093;97;1;10;13.5
15853;8094;8;1;5;14.25
15854;8095;39;1;20;29.3
15855;8096;59;1;0;19.9
15856;8097;12;1;15;40.33
15857;8097;24;1;0;219.58
15858;8098;113;3;0;190.08
15859;8098;47;1;0;16.67
15860;8098;43;1;0;110.19
15861;8099;110;1;0;83.15
15862;8100;110;1;5;78.99
15863;8101;95;2;5;92.93
15864;8101;98;1;15;61.28
15865;8101;117;1;20;55.98
15866;8101;41;1;5;21.4
15867;8102;62;1;0;35.91
15868;8102;100;1;0;90.89
15869;8102;43;1;0;110.19
15870;8103;104;3;0;45.0
15871;8103;49;1;5;88.87
15872;8104;115;1;10;19.27
15873;8105;53;1;0;70.97
